duration,protocol,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate, Label
244,tcp,12998,1254,SF,0,0,0,1,3,0,8,1,0,5,1,4,0,1,1,64,22,0.469152335292352,0.31794250814015534,0.9438695081160928,0.08291527731754256,0.3171234259454283,0.28781281220496946,0.5356160426229061,74,135,0.6990912032370512,0.45815445442568525,normal
402,icmp,9393,15667,S0,1,2,1,4,4,1,4,0,0,8,1,4,0,1,0,80,19,0.8536812868816237,0.5315051668105086,0.5513235058716672,0.9927601991814561,0.5265021124660162,0.9042454962429954,0.5506324458455328,153,136,0.16360493874227,0.6494600743913618,attack
425,udp,947,18065,SF,1,1,2,0,2,0,1,0,0,3,0,4,0,1,0,27,86,0.49971980108750935,0.5123696394117153,0.06690401796543144,0.5772036118791113,0.25577581639015745,0.5281231077591305,0.4668804346768497,6,94,0.1755896505791078,0.5221744383642161,attack
34,icmp,6553,16078,SF,1,1,1,1,3,1,5,1,1,2,2,1,0,0,1,12,48,0.6678459916490458,0.1774591313701599,0.6722849852827879,0.9119417676788641,0.39190359555709176,0.005658609879245824,0.04989087375043244,89,130,0.9313634462811984,0.3152434355735749,normal
301,udp,757,10006,SF,1,1,1,0,1,1,0,1,0,5,2,3,0,1,1,56,46,0.019483518720180837,0.14567390839573635,0.9986399675481791,0.4082171286064544,0.7941562274625319,0.5819194258190833,0.6766797766130482,2,26,0.40102539856323616,0.05786198032442558,attack
409,udp,14866,6283,REJ,0,2,2,2,0,0,9,0,0,5,1,0,0,1,1,59,69,0.6524544445671152,0.8442678754050394,0.16769617829932937,0.6042952843170647,0.4762729882788692,0.54895844268369,0.5658581133356699,128,136,0.2745413051087331,0.5887831196208909,normal
498,icmp,11580,8854,SF,0,2,1,2,4,0,5,1,1,3,2,1,0,1,1,9,44,0.24095171495096623,0.8673581145077726,0.6829198567169542,0.6940898463316122,0.10959516864124008,0.07983037081202105,0.14260259775400053,244,220,0.0455733417454508,0.48889974907218214,normal
68,udp,5651,12308,REJ,0,0,2,0,2,1,2,1,0,6,0,2,0,0,0,64,75,0.8668686059134172,0.7251797101008035,0.8242587813747361,0.9861129725210813,0.003189960350945431,0.14896387129127198,0.5235328640639939,16,225,0.03689534840447806,0.08088641698200771,normal
348,icmp,7273,3325,REJ,0,2,2,1,0,0,2,1,0,1,2,2,0,1,0,83,34,0.7515541885546558,0.0727655250074466,0.8440618775223045,0.11273850726850321,0.2361426316475792,0.09303257587308533,0.2336029430234966,139,156,0.2581741495855102,0.6990613365085419,normal
319,udp,10033,17625,SF,1,1,1,0,4,1,6,0,1,0,0,1,0,1,1,6,71,0.10928689971211025,0.9091421752404253,0.7075273275262222,0.12478080872546349,0.18320807912834136,0.5211550089096046,0.6400741031861704,112,110,0.6199689858886152,0.25485657913467175,attack
420,tcp,3535,3143,REJ,1,0,1,3,0,0,3,0,0,5,1,0,0,0,1,59,26,0.10347160358867213,0.9807527348583329,0.9098668995478583,0.5232034862836688,0.7940858843258763,0.5309815988097547,0.6678956484235108,101,73,0.6051334462884704,0.0343152141353561,normal
467,tcp,18677,3037,SF,1,0,0,1,2,0,4,0,1,2,0,4,0,1,1,62,79,0.2929982873665724,0.7756139290897094,0.03208952060125514,0.05580018855006408,0.6666286488766795,0.46013979420702966,0.29663663199870616,200,76,0.2254846056756502,0.011056479128601304,normal
48,udp,17488,12417,S0,1,2,0,1,2,0,5,0,1,2,0,4,0,0,1,95,46,0.12576359512630508,0.3534126682466896,0.06416847658451552,0.7274797864484002,0.8383073692681972,0.45097657323877705,0.09410214321410437,80,64,0.7425863032855022,0.5396658120886483,attack
404,udp,8853,18165,S0,0,0,2,0,3,0,9,0,1,0,0,3,0,1,0,84,31,0.7403279022224273,0.40577477235298354,0.13453994290217863,0.9907555061817971,0.418763216561868,0.5804483537318997,0.7979162815954135,126,167,0.46118570078732013,0.9283616196904227,attack
73,icmp,908,4675,REJ,1,0,2,4,1,0,5,0,1,1,0,1,0,0,1,25,28,0.9868164971241347,0.8696367267799678,0.0433135428200393,0.8114357780672727,0.5836346814905959,0.662155847137109,0.6364532361407983,102,77,0.7993670377661135,0.8477651390212559,normal
191,tcp,4617,17861,S0,1,2,2,0,3,1,1,0,0,2,1,3,0,1,1,70,70,0.6552567326502057,0.28018610755700224,0.11994785264762708,0.26580883397384714,0.4173608736324421,0.963782101978582,0.6041966568936041,209,223,0.9243728543986265,0.10165404593154315,normal
260,icmp,10048,7148,SF,1,0,0,4,0,0,2,1,1,0,0,2,0,0,0,37,79,0.24904669546626768,0.14185761111584272,0.816950656157168,0.7995613418789898,0.221200924752329,0.5451332177784876,0.5980248382870226,249,207,0.23733074599714277,0.31825928264750303,normal
355,udp,2311,7551,REJ,0,1,1,1,3,0,0,1,0,7,1,4,0,0,1,53,52,0.5642723917205924,0.8228042916714854,0.8964574246681601,0.6278762949477654,0.6309406573438928,0.2656886295423968,0.7192447161956759,119,55,0.44831813042908175,0.31309369127894615,normal
69,udp,16020,16490,SF,0,2,1,2,2,0,2,0,0,5,2,4,0,1,1,44,92,0.8056491286091298,0.1933325502790163,0.33598377644661537,0.11941976461322013,0.38859387818855207,0.9746006572634702,0.22840556319304917,22,25,0.05318983436968838,0.8526032218229157,normal
89,icmp,17173,2668,REJ,0,1,0,2,2,1,7,1,0,8,2,3,0,0,1,57,55,0.9622074444882089,0.9072998287503822,0.95718420532535,0.565924150470838,0.24933002017451467,0.1057628351443185,0.40675062020245145,218,118,0.76268914795919,0.8001587648338249,attack
259,udp,13585,17548,REJ,1,1,1,0,2,1,3,0,0,0,2,1,0,0,0,40,88,0.005071737649740116,0.595682127016089,0.418441293413645,0.896776602280106,0.9384713736688045,0.3126621479347331,0.22151600045161113,1,32,0.3225804086078419,0.9656153873513971,attack
125,tcp,14017,14912,REJ,0,1,1,4,3,0,1,0,1,3,2,3,0,1,0,44,42,0.5236902913519934,0.5553698523714251,0.17197975384860364,0.2899229365222372,0.10781376675084275,0.902424591990089,0.07113887196061774,154,94,0.6512138136250666,0.5206256594096472,normal
230,icmp,16555,17541,REJ,0,1,1,0,4,1,3,0,0,3,1,2,0,0,1,90,99,0.45321427894423294,0.7757493314001708,0.6813018584736339,0.6591075162510316,0.7767969061436241,0.9438658700369125,0.9066938259933338,104,199,0.38114964554648556,0.013886050090189728,normal
294,tcp,12552,2246,S0,0,0,0,3,3,1,6,1,0,4,1,1,0,0,0,33,3,0.41449272632519085,0.01646528820717752,0.4203155256830121,0.0415647318505048,0.5495353420915668,0.6450062578518011,0.046630774543739206,125,123,0.14254672744071617,0.9021588299436628,normal
497,tcp,13337,6653,S0,0,0,2,0,3,1,8,0,0,1,2,2,0,0,1,75,63,0.5038377063242053,0.7135389964198687,0.019434134375900913,0.8342153026008545,0.763036340011895,0.01462141661239258,0.046092239030404825,54,152,0.007059604217358295,0.03570802187158162,normal
418,tcp,1885,11133,S0,0,2,1,0,3,0,4,1,1,0,0,1,0,0,0,75,90,0.4035060218176517,0.5984939543937142,0.966355898053419,0.20593735650194023,0.08987151654904635,0.4425713108066901,0.32201674028721405,113,96,0.6403576754298974,0.8316793329154025,normal
128,icmp,1049,7649,REJ,0,2,1,0,3,0,4,0,0,8,2,3,0,0,1,57,86,0.3440155024278062,0.5237806878302871,0.5978985796981683,0.6086252362939139,0.3904130718434572,0.9327546727354352,0.3187716213296016,14,221,0.9343371891157751,0.5187596282387136,attack
279,udp,10503,16895,S0,1,1,2,0,2,1,4,1,0,4,2,0,0,0,1,78,22,0.11480776132471548,0.21732612332571977,0.6133320585917943,0.5241934419017542,0.7960372851785146,0.8896998546664446,0.03971337895115179,241,128,0.9035464814019839,0.9657179823220169,normal
312,tcp,1161,8441,REJ,1,1,1,4,1,1,9,0,0,7,2,3,0,1,1,83,59,0.4998456027793813,0.829434444758866,0.9826792927315823,0.5481303128791816,0.8150782304248574,0.8937753777902685,0.7673686900747246,43,0,0.9405414161708886,0.24270766871855265,normal
99,tcp,815,888,S0,0,2,1,4,3,0,8,1,0,2,1,1,0,0,1,9,29,0.8210514152415885,0.2506503229072695,0.8335046151220793,0.25373678790201226,0.7889079959646691,0.2938521304602517,0.11735130177247788,228,26,0.68808197193888,0.51266565624743,normal
325,tcp,3766,9215,REJ,1,2,2,4,3,0,6,0,1,3,2,2,0,0,1,89,42,0.1047323314945815,0.4897728751582964,0.3626652974768121,0.5591120050646289,0.7443488505206911,0.824815256497101,0.08841175524413425,196,67,0.4291551215644481,0.013542273836569807,normal
296,udp,3239,8791,S0,0,2,0,3,1,1,2,1,1,3,2,3,0,0,1,16,87,0.7384913599537073,0.15808034594379727,0.04182744093995894,0.6027513570221227,0.37659768346124123,0.6723122495026699,0.08734979020161548,94,36,0.5264249807279504,0.6008555283853984,normal
181,udp,13942,19406,S0,1,2,0,3,3,0,1,1,1,5,2,1,0,1,0,73,47,0.26776611850428633,0.973710207084076,0.2223807636206263,0.42545669805591,0.7161945966698826,0.8937050106203883,0.6443172809033714,104,23,0.7262274961798795,0.0675175850140387,normal
173,icmp,8272,18914,S0,0,1,1,0,1,1,8,1,1,3,1,2,0,1,0,60,79,0.381243315975238,0.19453288431303506,0.3515277821017222,0.6332530466846181,0.10943466213738295,0.637914125883177,0.16921799362349232,48,43,0.2987568927660512,0.06536127157598193,attack
315,udp,19188,11075,REJ,1,2,1,4,2,0,2,0,1,4,2,2,0,0,1,10,6,0.9880847028325143,0.8032184014271471,0.9602534587932503,0.19157382548508994,0.16260685233290373,0.3751520791972378,0.5784353891316157,62,87,0.19157408853288183,0.7286909907252173,normal
363,icmp,869,15204,REJ,0,0,2,3,4,0,7,1,0,4,2,2,0,1,0,16,86,0.6752114228161936,0.2630792508296512,0.8886698902567145,0.5125952597242536,0.5399204052797325,0.6344016773301226,0.20091186026662067,228,5,0.06786190426170913,0.18523336781883282,normal
187,icmp,5526,18448,S0,0,1,2,2,3,0,3,0,1,7,0,1,0,0,0,74,30,0.7191123197082988,0.2560432374079984,0.021528206355971857,0.7168015742647817,0.5496063970536467,0.3578398964624645,0.8365396372089206,34,38,0.47670191354526537,0.9778537084148347,normal
56,icmp,7741,9950,REJ,1,0,1,0,4,0,4,0,1,8,2,2,0,1,1,14,18,0.6023909361745371,0.42171038890376766,0.9872276365495228,0.3679959221425314,0.47178233378025103,0.00249616761000071,0.18706088312466684,18,192,0.09158555605769159,0.3963572414810631,normal
30,icmp,4694,5413,SF,0,2,1,1,3,1,7,1,0,7,1,2,0,1,0,3,51,0.3223634970427357,0.8458475957005013,0.25711964444374213,0.41114634459610055,0.7349995197704766,0.8167689015479979,0.4298027877357741,180,92,0.46025920954218547,0.4834315289531713,normal
83,icmp,1934,6537,S0,1,0,0,4,0,0,4,1,1,4,0,3,0,1,0,88,67,0.6751158833063312,0.6875574174795215,0.7753721349067119,0.16420397813905085,0.5638156049747081,0.8493673552680595,0.5524178193332021,219,87,0.812813952927998,0.3146796198866836,attack
151,tcp,17087,3569,S0,0,2,0,0,0,0,9,1,0,5,2,2,0,1,1,99,5,0.45726832224463343,0.8716348443733373,0.11659612854136214,0.6164491143751165,0.06570056120989187,0.7480777990588602,0.8801938249759771,1,204,0.15302310978728917,0.27844377809315846,attack
472,udp,16318,1242,SF,0,0,0,0,2,0,1,1,1,3,1,0,0,0,0,52,82,0.8320828028753477,0.047212304238804625,0.22031721478007005,0.12351920551744444,0.8871984512786188,0.22749596701081198,0.215111598116974,227,91,0.12055524177478483,0.8742477845762641,normal
35,tcp,18907,4329,REJ,0,1,0,1,4,0,5,0,0,1,0,1,0,0,0,46,59,0.5710571599554511,0.9556927280537837,0.5054325376353992,0.5008081996349234,0.6280313979111048,0.13589222757588593,0.6204620762507131,179,14,0.24543208049088094,0.8931601044040703,normal
212,icmp,19023,10487,REJ,0,0,2,2,4,0,6,1,0,4,1,2,0,0,0,94,90,0.7712360010970436,0.07713689502759435,0.7036119406368722,0.2104210131951325,0.8954417957617916,0.16993598945211963,0.03118243900399542,147,191,0.08325203072710785,0.20871394778002084,normal
413,udp,6159,18309,REJ,1,1,0,3,1,1,0,1,1,0,0,2,0,1,0,45,92,0.84850810809932,0.7210653891314409,0.34539880786901134,0.19412845205407858,0.4295099952768867,0.5009841571942196,0.7753112858974421,113,30,0.36453991690494947,0.03946012542999322,attack
407,tcp,15719,3395,S0,1,0,0,3,1,1,9,0,0,0,1,4,0,0,0,28,11,0.8211196403641169,0.20717315468137032,0.8732554891638715,0.09582956434405021,0.001836354741825863,0.2642591942315071,0.5271017942696706,242,213,0.6088477132294678,0.2775050846257383,normal
363,tcp,12993,16824,S0,1,0,1,1,3,0,8,1,1,0,0,3,0,1,1,30,37,0.4021072657180941,0.840844856615061,0.9401947754736926,0.35739787724272143,0.7626866310173218,0.8783163980990575,0.945050544745117,186,203,0.47210362976059583,0.8247960885034933,normal
105,icmp,13813,19127,S0,1,1,0,1,1,1,5,0,1,3,2,2,0,0,0,72,12,0.36875657582713195,0.862361697519053,0.12256504410323876,0.8674106272323849,0.5660137533453771,0.5443706914310348,0.775374695721052,130,144,0.7203236347245418,0.49795134592249757,normal
413,tcp,1164,8039,S0,1,1,1,3,1,0,3,1,1,4,2,3,0,1,1,47,27,0.8690675545242408,0.5512497429803391,0.7185661234352324,0.6049130060547969,0.019655574458183334,0.45016305428361747,0.4007968968159922,7,25,0.1202491456400897,0.7887473606368333,normal
341,tcp,619,8198,S0,0,2,1,2,4,1,1,1,1,3,2,3,0,0,1,55,4,0.14310015864026815,0.40287071926743934,0.13191027886120932,0.7791093434535015,0.5726127645194323,0.8715907098782555,0.4157822311399052,39,76,0.3403116062784366,0.8331010758897396,normal
219,tcp,7982,1586,REJ,0,1,0,2,0,0,8,1,0,5,2,0,0,0,1,64,45,0.2794037804018368,0.7933712066695725,0.3407654683664054,0.11457077287074435,0.9310835000712926,0.08107369008191168,0.006490696724175571,29,52,0.4169476078320047,0.8193441445033544,normal
390,tcp,3066,17209,SF,1,1,0,0,4,0,5,1,0,1,0,1,0,0,0,2,45,0.12100953767342126,0.874031363439969,0.8195607048117514,0.31331428404051553,0.20873647728409095,0.8709812194072238,0.8380787498768153,11,40,0.4596932197591619,0.5827102867526417,normal
162,tcp,8638,3824,REJ,0,2,1,1,1,1,8,0,0,4,0,0,0,0,1,3,80,0.04209132817358796,0.7382596506739951,0.3363527977593507,0.3886140959408666,0.2817506732405497,0.8021313538089575,0.8054100874434117,176,172,0.06869228259610283,0.17054665071791697,normal
438,icmp,2337,17652,REJ,1,1,2,1,3,0,1,1,0,5,0,1,0,0,0,18,26,0.6158610572350285,0.9069167583434798,0.9073974418726277,0.8600091005684951,0.6495145856915325,0.6870850324765372,0.5685528257303429,115,80,0.06422098555670519,0.6316186763128457,attack
219,icmp,5594,3436,S0,0,1,1,1,0,0,4,0,0,4,0,4,0,1,1,40,25,0.9007805446071685,0.6265315870555869,0.41147206387914737,0.6643982875779015,0.8209142387676908,0.11099739610222592,0.3754242587060911,102,153,0.08446056056429851,0.3034702497177919,attack
269,tcp,2460,8089,SF,1,0,2,3,1,0,5,0,1,5,0,0,0,1,0,21,61,0.12941600651968865,0.6704719315999876,0.3097964078862856,0.4904784685580076,0.6417342243790067,0.0523933296936836,0.8049344502262802,16,50,0.14037122981345107,0.7642601034269726,normal
119,icmp,6820,16057,SF,0,2,2,3,1,0,4,1,0,7,0,3,0,0,0,71,67,0.795709025573487,0.5718619616104786,0.9891234845622778,0.3004821117916173,0.6717034256792044,0.16611083674828375,0.6102695511832276,65,91,0.00043601430719952816,0.20470025039066198,attack
393,icmp,3442,1310,REJ,0,2,0,3,3,0,5,1,0,1,2,2,0,1,1,24,71,0.3793399100804813,0.48816223722979657,0.44150333544645104,0.7599496181424794,0.3266972316982154,0.2702986939216171,0.18983169849869752,228,37,0.30190511974050127,0.6462262245467962,attack
335,udp,16191,9819,SF,1,0,0,2,3,1,2,1,0,6,0,4,0,0,0,3,89,0.6181389151434448,0.6548605981239323,0.7409559906938943,0.8883236464814116,0.0100303296098333,0.6162341121524183,0.24230274664021012,123,177,0.41136682411087444,0.08572615439159914,normal
399,tcp,19095,15465,REJ,0,2,0,3,1,1,8,1,0,5,1,1,0,1,1,52,96,0.7637417273520244,0.5611553958790942,0.5994528909059377,0.5368125176985966,0.8398619816257953,0.080337156869981,0.6056730229372269,22,169,0.5487052555395516,0.801988281261632,normal
181,icmp,16326,13457,REJ,1,0,0,0,1,1,1,1,0,9,1,0,0,0,1,50,11,0.7100796140678752,0.7312399754581487,0.2024856402415901,0.04342653597979185,0.9952445620749941,0.18304072715926234,0.6780601650780681,166,41,0.027354396220915733,0.3147515319022546,normal
478,icmp,10529,477,REJ,0,1,1,3,4,1,1,0,1,7,1,4,0,0,1,77,76,0.1367039520008827,0.934234386043273,0.5003126649538967,0.2718516333003177,0.8664135231285568,0.20041704322945564,0.11327793920934826,126,159,0.44500908888989266,0.9726334792688986,attack
105,tcp,17675,8906,REJ,1,2,2,2,2,0,4,0,0,8,0,0,0,0,1,4,84,0.11538580713424895,0.3730471813469797,0.07741872521209325,0.7458068145935642,0.3975030196540158,0.6707025105709815,0.8396974878915672,26,212,0.9380361867920042,0.4600543748594227,attack
216,udp,10390,9868,S0,0,1,1,1,3,0,9,1,1,7,2,3,0,0,1,49,51,0.9241933713001151,0.41116841843652263,0.7087452435431661,0.3876022127383122,0.3518219934081014,0.3461718731110178,0.5034059333327549,184,110,0.7512628128660299,0.25717485860040523,normal
204,tcp,14030,18546,SF,1,2,2,0,3,1,2,1,1,4,1,0,0,1,1,49,36,0.0794711500341464,0.01503357752097545,0.5189415234796178,0.6259174461011491,0.9598680138775313,0.275255776514453,0.19985786157213348,18,8,0.3211250176114089,0.12561893748610187,normal
69,udp,5374,508,S0,0,1,1,2,4,0,1,0,0,3,0,1,0,1,1,58,24,0.21839969231293233,0.5270345640510852,0.122375856690637,0.5245217519820449,0.9883929295367221,0.029090726450550553,0.5654593134481422,171,100,0.5262385788998406,0.9868510481429791,normal
43,tcp,13142,7319,S0,0,2,2,4,0,1,5,0,1,2,0,1,0,1,0,92,38,0.4383474359423134,0.13140095639438132,0.7667595204855037,0.9077170303534564,0.6122342256302845,0.0943525318894054,0.876284328549481,121,207,0.6986088751246857,0.39972974654008264,attack
328,tcp,19039,381,S0,1,2,0,1,0,0,5,1,0,9,2,2,0,1,1,20,66,0.8210111007883965,0.7160007107482214,0.8045617061348347,0.3070017010007643,0.5144675306952539,0.5497282069184399,0.055104257797857215,65,114,0.1544931159544647,0.6671284715110998,normal
300,tcp,12204,15287,REJ,1,1,2,3,0,0,6,0,0,8,0,2,0,0,1,78,18,0.6026259569318646,0.7795869313329277,0.7338296809083124,0.4460584160366914,0.5163422569911158,0.6333468720467034,0.22098479239847013,31,132,0.07212884716723977,0.3210291055286649,normal
227,tcp,7394,1845,REJ,1,0,0,2,3,1,3,1,0,6,0,1,0,1,1,22,70,0.5711833761535884,0.7227405666585875,0.32905711499341694,0.06477976129953322,0.20180665936855957,0.7422535139663227,0.563233610381252,32,165,0.618911960012495,0.22589354922236626,normal
183,udp,17088,12562,S0,1,2,2,4,2,1,7,0,0,0,1,1,0,1,1,80,80,0.6919548409757177,0.5466443483091276,0.7231683034760621,0.804962244027053,0.7281998403263094,0.4974864980443223,0.001850346097934219,170,136,0.7370195829152196,0.571377451545608,normal
106,udp,825,9910,S0,0,0,1,2,2,1,2,1,0,2,1,1,0,0,1,2,76,0.8021585389858631,0.5342172906007957,0.577709038310165,0.3258219959113615,0.171067750637532,0.2690230392295131,0.1797753166893995,252,69,0.5142055791771306,0.3957180001946856,attack
83,icmp,9196,4629,SF,0,0,2,3,4,1,9,1,0,2,1,4,0,1,0,96,23,0.2325224837067692,0.6465539408250752,0.5438794989143225,0.7219339516703778,0.20961896738617558,0.29244507163853517,0.2367214935581533,231,78,0.6954357944147412,0.4810506549310146,normal
337,tcp,11652,5704,S0,0,0,1,2,0,1,0,1,1,5,1,0,0,0,1,49,50,0.01890138297580346,0.5547008159959455,0.6487429513207549,0.003031580390358224,0.674163123899861,0.6508284457214816,0.8840815159599099,22,209,0.7190027978280972,0.7054184615350937,normal
249,udp,16760,1776,REJ,0,0,1,4,0,1,4,0,0,1,1,4,0,1,0,53,44,0.12719717519995677,0.7502908941335189,0.630088757775644,0.8674332747171157,0.8692796302473674,0.4263963262956588,0.5242082053833755,13,68,0.6440868497162219,0.2824883726556324,normal
362,udp,972,15513,S0,0,0,0,2,1,1,5,0,1,3,0,3,0,1,1,90,7,0.16516396350588758,0.8945278146804346,0.7991455428509213,0.9719600152830689,0.6659246324268389,0.15837777723856006,0.6321836517641752,207,251,0.9366578227903589,0.1542151403554285,normal
440,udp,11268,18668,SF,1,0,2,0,4,0,2,0,1,1,0,2,0,0,1,15,71,0.040023038214424544,0.5361294935735871,0.985984579062622,0.4699607545932615,0.47492773932917254,0.0038854934903569394,0.003071379745683833,184,168,0.5360436915065321,0.537528395907345,attack
20,tcp,443,15228,SF,1,2,1,0,4,1,1,0,0,4,2,0,0,0,0,5,44,0.7475180365504485,0.11034161802873077,0.7262774337111088,0.482604330997912,0.69523967788261,0.25999579271246276,0.38673328178963506,97,73,0.05694874863511634,0.11606978924716072,attack
195,icmp,754,1244,S0,1,0,2,3,3,1,2,1,1,3,1,2,0,1,0,40,1,0.8849246822406631,0.13103288361255172,0.4417727019800002,0.6163655866298066,0.45498367572801135,0.7555596269118283,0.4471770342767861,184,106,0.5651679884827592,0.6758924604539248,normal
177,udp,16023,1333,SF,1,2,0,4,3,1,2,1,1,3,1,3,0,0,1,53,29,0.7106498585538865,0.37591844689371434,0.46166800502406646,0.9751115129836211,0.6542077617862823,0.6647306799331162,0.8388883852319579,185,207,0.6393890231230487,0.5912473325838649,normal
416,tcp,10363,3669,SF,1,2,0,4,4,0,6,0,1,3,1,1,0,0,1,9,66,0.18862322344499027,0.4962927435026452,0.029279543758242266,0.5585795341657291,0.7803591626608768,0.09758400843196446,0.19466401122393606,189,236,0.3407845314743796,0.23434337617186973,normal
474,udp,10897,17584,REJ,0,2,2,4,2,0,0,0,1,3,1,2,0,1,0,28,44,0.6064448042607994,0.22505037453906684,0.15990607138013135,0.07385546601963444,0.014688530790514576,0.4441686074824187,0.06526831852395754,39,26,0.47277667153958225,0.2693732435380728,normal
6,udp,5396,18178,SF,0,1,1,4,4,0,3,1,0,4,1,1,0,1,1,58,25,0.5206036784946163,0.4527502066882084,0.22816913932550253,0.56516920383018,0.21898673259824597,0.14461083165102195,0.8248437572544547,43,112,0.770492727358221,0.18621579826157253,normal
69,icmp,3465,15579,SF,1,0,1,4,2,1,2,1,0,1,0,2,0,1,0,80,16,0.8199634372246504,0.13573391689068015,0.9903256807225788,0.419047777624561,0.703098258278261,0.4729364929664044,0.21205283663029462,46,167,0.7188412455474884,0.891665580923827,normal
126,udp,2711,17838,S0,1,1,1,1,3,0,9,0,1,5,0,3,0,1,1,45,37,0.9422987400912896,0.240830007645226,0.7630987022572929,0.760859307495333,0.4013931490212458,0.11068209444734434,0.6908304088262333,83,52,0.1776085528111353,0.31836563652045924,normal
398,udp,18791,1933,REJ,1,0,2,2,4,1,6,0,0,0,1,2,0,1,0,77,66,0.7429348496117596,0.7339589481162604,0.14154500010302795,0.3033385612697097,0.5221459529357325,0.6794449319431516,0.09153837213852933,107,22,0.23794636802105062,0.9107009569404868,normal
465,tcp,5747,746,SF,0,1,1,4,2,1,0,0,0,9,0,3,0,1,1,11,56,0.5125386178964846,0.985570322374412,0.4983719666106241,0.9244649691120129,0.6850045638434867,0.5839668814744859,0.6725122006783127,45,91,0.5706468339729622,0.022444882081840922,normal
159,tcp,18107,9032,S0,1,2,1,0,1,0,7,1,1,1,1,0,0,1,1,28,32,0.5110482583854433,0.1862030955441304,0.21353327431608182,0.8000759589575958,0.526520346298335,0.2590155084896084,0.42325391973276294,105,74,0.3903664751524686,0.39264881951912944,attack
247,icmp,1919,6827,S0,1,1,1,2,1,1,9,1,1,2,2,4,0,0,0,77,93,0.807786867079894,0.33909657997919873,0.2976137406318813,0.3265669741459628,0.836935804790874,0.9924232455896822,0.9280275371866059,227,254,0.7504898818163855,0.9049581502663837,normal
202,tcp,17302,16197,S0,1,2,0,3,4,0,6,1,0,1,1,3,0,1,0,71,78,0.12251435240385311,0.3506866469618688,0.6045795601572895,0.3519903424547691,0.37915988462175265,0.5886401364937156,0.20041962058571794,115,131,0.10129421653443715,0.716533880125152,normal
147,tcp,13473,792,S0,0,1,1,3,0,0,7,1,0,2,2,2,0,1,1,48,71,0.1533137626350609,0.2233260796552874,0.5990378538580315,0.5178169614669238,0.6917766824092907,0.2687393363860524,0.06713137434869554,52,67,0.3255960403766195,0.060570613618495917,normal
471,icmp,16965,6927,S0,1,0,2,4,4,0,7,0,1,7,2,0,0,1,0,39,93,0.34351274426831435,0.2040569521491964,0.8718054927478656,0.09959316418767428,0.42539204118774776,0.357744889391726,0.5335246641459884,28,79,0.3676458202400852,0.49494680246080036,normal
142,udp,14235,17651,S0,0,0,2,1,3,0,8,1,0,2,1,3,0,1,1,80,63,0.7471389965183814,0.1316943338783797,0.1645803847357935,0.6901182841800932,0.529307078300581,0.9161642034337174,0.9176089585649433,250,247,0.4306580310604551,0.12744565873029823,normal
431,icmp,15710,9742,SF,1,1,1,1,3,1,0,0,1,9,1,2,0,0,0,42,22,0.06597667616815295,0.9075145957728711,0.49740178538173874,0.6091463344441457,0.11374081634251976,0.20319404778526884,0.20353052591942222,176,27,0.7663273934810293,0.14182930629315305,attack
198,tcp,14434,6369,REJ,1,1,2,2,1,0,8,1,0,0,1,3,0,1,0,86,11,0.34432365581888935,0.6493723535917268,0.5988323140345007,0.318705794931217,0.8314780637228792,0.20376811207322454,0.8348577089756966,52,28,0.018489113137181712,0.4438144718040804,normal
404,icmp,13478,14800,REJ,0,0,2,1,2,0,0,0,1,7,1,3,0,0,1,6,7,0.31854045624632643,0.290467943135543,0.9304695239760186,0.6380460616974455,0.31994127296566666,0.570563929136141,0.33936727817053736,136,248,0.14460384620603062,0.8752911243916973,normal
425,udp,3881,19074,S0,0,1,1,3,1,1,2,0,1,7,0,1,0,1,0,11,72,0.4857376095150411,0.25809446384308765,0.5164233365468598,0.09824377562390973,0.30120539443915184,0.33213798181011744,0.09901039692520153,72,236,0.5511874208012617,0.3642502099791488,normal
153,icmp,1999,7874,S0,1,1,0,4,2,1,6,1,1,6,0,2,0,1,1,79,71,0.4637165095908017,0.5897231543837295,0.34066194399667304,0.9520513488817988,0.08876673096985677,0.30418649453767455,0.5898190841685266,24,57,0.48676546957292766,0.6846222422856734,normal
491,tcp,14849,16676,REJ,1,0,1,0,4,0,7,0,0,3,2,4,0,0,1,12,37,0.7144051877291806,0.6972223779514981,0.29213870412408904,0.06697170129412244,0.506392941674885,0.4103099999348345,0.5219421179952497,46,144,0.9514751728744703,0.22727802589602408,normal
375,tcp,10903,6864,SF,0,2,2,3,0,0,4,0,0,4,1,3,0,0,0,60,32,0.6255610749713703,0.253008568944015,0.21609911158322448,0.3288392059506141,0.41790631550331714,0.8311176330336439,0.8383915071486352,114,197,0.05584681264938873,0.40327109387473814,normal
383,icmp,16784,4022,S0,0,0,2,3,3,0,0,1,1,9,0,0,0,0,1,46,47,0.9027699842867554,0.34716285092224264,0.9623677101785086,0.9705333215361304,0.09893771771914173,0.8410116910607067,0.10293503719154651,80,236,0.29651442775384107,0.11543341145094843,normal
